2004,1,1,19,14.68,15.636,15.68,14.68,15.636,14.68,18787,18731,18787,0.95625,236.13,225.92,223.76,5830.1,5830.1,5830.1,190.88,181.29,187.93,6146.9,6146.9,6146.9,229.05,219.37,212.59,1328.3,1328.3,1328.5,236.21,226,224,1847.6,1847.6,1847.6
2004,1,1,20,21.01,21.933,22.01,21.01,21.933,21.01,20146,20146,20146,0.92265,223.14,219.28,229.04,5951.2,5951.2,5951.2,164.71,160.28,181.32,6626.4,6626.4,6788.5,214.75,210.58,233.09,1392.4,1392.4,1432.5,242.92,239.05,262.59,1662.6,1662.6,1662.6
2004,1,1,21,21.01,21.933,22.01,21.01,21.933,21.01,20512,20512,20512,0.92265,226.86,218.37,228.91,6194.7,6194.7,6194.7,168.99,159.94,181.74,6764.1,6764.1,6922.5,222.75,213.91,237.22,1426.9,1426.9,1447,246.63,238.14,262.46,1662.6,1662.6,1662.6
2004,1,1,22,23,23.923,24,23,23.923,23,20844,20844,20844,0.92265,223.12,215.57,212.75,6161.3,6161.3,6161.3,194.49,185.63,214.41,7035.1,7035.1,7232.6,250.06,241.92,266.05,1456.7,1456.7,1466.9,275.82,268.22,291.13,1662.6,1662.6,1662.6
2004,1,1,23,21.01,21.128,22.01,21.01,21.2,21.01,20381,20155,20381,0.92265,230.43,217.36,234.56,5946.1,5946.1,5946.1,170.99,156.23,185.91,6869.2,6672.5,7038,226.33,207.06,242.89,1428,1392.9,1448,250.2,229.52,268.11,1682.6,1682.6,1682.6
2004,1,1,24,23,23.923,24,23,23.923,23,20463,20463,20463,0.92265,219.9,212.54,208.84,5891.4,5891.4,5891.4,191.28,182.6,210.5,6900.7,6900.7,7098.2,242.77,234.67,258.85,1448,1448,1468,272.61,265.18,287.23,1702.6,1702.6,1702.6
2004,1,2,1,23,23.923,24,23,23.923,23,18812,18812,18812,0.92265,139.71,140.65,151.36,5504,5504,5504,88.437,88.609,106.32,7254.2,7254.2,7254.2,154.88,155.83,182.39,692.1,692.1,692.1,158.71,159.77,184.82,1565.3,1565.3,1515.3
2004,1,2,2,15.31,15.986,16.31,15.31,16,15.31,16491,16447,16491,0.95625,220.03,214.27,210.05,4425.4,4425.4,4425.4,183.59,178.62,172.77,6705.6,6661,6775.1,208.85,204.31,196.17,501.2,501.2,501.2,220.05,214.28,210.1,1415.9,1415.9,1415.9
2004,1,2,3,14.46,14.036,15.46,14.46,14.6,14.46,14869,14850,14869,0.93876,255.71,223.48,262.46,4323.1,4323.1,4323.1,175.21,160.5,176.27,6380.5,6360.9,6538.6,247.14,219.04,250.84,521.2,521.1,521.2,255.72,223.5,262.48,1337.9,1337.9,1337.9
2004,1,2,4,14.02,14.036,15.02,14.02,14.21,14.02,14459,14458,14459,0.93365,363.59,331.33,385.49,4322.3,4322.3,3942.3,260.75,244.17,272.61,6005.7,6005.2,5880,356.34,326.9,375.2,561.1,561.1,561.2,363.6,331.36,385.51,1323.7,1323.7,1323.7
2004,1,2,5,8.21,9.1663,9.21,10.26,11.216,10.26,14417,14417,14417,0.95625,137.08,144.02,141.65,4322.1,4322.1,4322.1,121.48,128.15,121.25,6017.7,6017.7,6017.7,148.06,154.4,145.53,560.9,560.9,560.9,146.58,153,145.26,1305.6,1305.6,1305.6
2004,1,2,6,8.21,9.1437,9.21,10.26,9.1437,10.26,14500,14500,14500,0.93365,154.99,167.62,165.26,4322.5,4322.5,4322.5,138.84,151.22,144.62,6099,6099,6099,165.97,178.22,169.14,560.9,560.9,560.9,164.46,176.76,168.85,1315.1,1315.1,1315.1
2004,1,2,7,8.21,9.1663,9.21,10.26,11.216,10.26,15241,15241,15241,0.95625,136.22,141.8,137.73,4618.1,4618.1,4618.1,119.5,124.84,116.83,6350.5,6350.5,6350.5,147.7,152.58,141.81,700.9,700.9,700.9,146.25,151.26,141.54,1433.1,1433.1,1433.1
2004,1,2,8,6.17,7.1263,7.17,6.17,7.1263,6.17,17184,17184,17184,0.95625,327.27,318.77,227.22,5839.5,5839.5,5839.5,303.05,294.7,211.74,6495.1,6495.1,6495.1,402.11,390.58,262.85,927.3,927.3,927.3,394.69,383.63,259.35,1641.3,1641.3,1641.3
2004,1,2,9,8.21,9.1663,9.21,8.21,10.75,8.21,18540,18540,18540,0.95625,168.38,185.67,180.38,6479.8,6479.8,6479.8,154.37,171.38,158.88,6555.4,6555.4,6555.4,183.69,200.19,185.04,1410.5,1410.5,1410.5,183.61,200.16,186.17,1641.3,1641.3,1641.3
2004,1,2,10,14.51,14.036,15.51,14.51,14.59,14.51,19205,19101,19205,0.93365,290.68,244.46,305.13,6577.8,6577.8,6570.6,202.56,185.34,198.54,7312.9,7208.9,7199.8,290.64,244.47,305.1,1150.8,1150.7,1150.8,290.69,244.51,305.15,1551.3,1551.3,1551.3
2004,1,2,11,16.49,17.029,17.49,16.49,17.029,16.49,20487,20394,20487,0.93876,261.1,252.88,250.53,6580.8,6580.8,6580.8,160.73,158.17,139.33,7894.5,7860,8165.1,261.12,252.87,250.7,1206.8,1148.7,1148.8,261.17,252.92,250.75,1431.3,1396.7,1396.7
2004,1,2,12,19,19.956,20,19,19.956,19,21100,21100,21100,0.95625,183.66,173.78,173.67,6631,6631,6631,112.78,102.94,94.338,8285.7,8285.7,8314.9,184.56,174.67,175.88,1118.9,1118.9,1118.9,184.61,174.72,175.93,1221.3,1221.3,1221.3
2004,1,2,13,19,19.956,20,19,19.956,19,21194,21194,21194,0.95625,190.24,180.39,178.63,6631.2,6631.2,6631.2,112.7,102.89,94.291,8395.7,8395.7,8410.5,191.14,181.28,180.84,1118.9,1118.9,1118.9,191.19,181.33,180.89,1221.3,1221.3,1221.3
2004,1,2,14,21.01,21.966,22.01,21.01,21.966,21.01,21137,21137,21137,0.95625,177.29,177.15,175.94,6581,6581,6581,81.898,81.821,92.209,8587.5,8587.5,8685.7,182.25,182.13,186.03,1057.1,1057.1,1057.1,182.3,182.18,186.08,1541.3,1541.3,1541.3
2004,1,2,15,15.74,15.946,16.74,15.74,16.07,15.74,20306,20220,20306,0.93876,227.69,215.59,226,6502.1,6502.1,6502.1,132.1,132.59,115.98,7970.4,7885.2,8073.9,227.67,215.55,226.04,1114.8,1114.8,1003.9,227.72,215.6,226.09,1581.3,1581.3,1561.3
